Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Take A Closer Look At The Woman You're With,Wilson Pickett,spotify:track:3wEHOqaGdPUZOTPdli0FsC,0.677,0.741,9,-12.675,1,0.0408,0.0254,0.000352,0.08,0.948,124.304,201267,4,47.7913,8,1
Baby, I Need Your Lovin',Eric Carmen,spotify:track:3JUSHG1WHesa1p7rN7Ad3g,0.679,0.501,2,-10.682,0,0.0451,0.239,0,0.0797,0.71,113.436,196987,4,36.90057,10,1
Sheena Is A Punk Rocker,The Ramones,spotify:track:61MZN0yyMWSEwrLPUUGfgJ,0.42,0.965,0,-1.986,1,0.0403,0.0981,0.000335,0.0784,0.846,176.243,169920,4,58.03724,6,1
Travellin',The Jeremy Spencer Band,spotify:track:5AmiKHSAkkQ1xaFTFtqkk8,0.659,0.536,4,-9.11,1,0.027,0.291,0.00455,0.299,0.642,115.992,206053,4,38.52362,9,0
You're The Best Thing That Ever Happened To Me,Ray Price,spotify:track:31EaTr0ecaCxeauIm3iWAU,0.418,0.263,9,-13.861,1,0.0287,0.922,0.0199,0.13,0.44,85.688,226760,4,27.73928,14,1
High Flight Tonight,Curly Curve,spotify:track:2aXuSUEL67KovXzZu3sP9v,0.354,0.87,4,-8.286,1,0.0758,0.459,2.95e-05,0.256,0.578,123.503,258473,4,92.62813,11,0
A Reluctant Hero / Betsy / End Credits,Bernard Herrmann,spotify:track:1bbqHoPIr5qHUBcTq6i3NZ,0.261,0.144,7,-19.554,0,0.0377,0.949,0.492,0.113,0.073,46.329,282200,4,97.81042,8,0
Straight On,Heart,spotify:track:12ucCd1VANzNJSCMQ5UMvO,0.765,0.416,11,-15.527,0,0.0675,0.0127,0.00484,0.0742,0.932,117.375,307973,4,26.79816,17,1
It's Not Supposed To Be That Way,Waylon Jennings,spotify:track:3oa8NDypliVnz1WMipVDzK,0.564,0.111,4,-17.698,1,0.0365,0.77,0.0497,0.107,0.226,130.51,208493,3,45.18985,9,0
I'm Doin' Fine Now,New York City,spotify:track:2G5ohWJfctEeCfYFKzQIkO,0.842,0.641,0,-8.826,1,0.0396,0.0249,0.00701,0.168,0.82,117.194,164880,4,43.96797,5,1
It's A Laugh,Daryl Hall John Oates,spotify:track:43u19Xx7xW6iBwmbFtgdqj,0.507,0.724,2,-5.23,1,0.0316,0.306,0,0.971,0.289,103.761,282827,4,26.89072,11,1
Sweet Summer Lovin',Dolly Parton,spotify:track:03Usap4v3EWP7DsR7eT59e,0.594,0.501,0,-13.666,1,0.0277,0.482,0.0461,0.0967,0.752,124.187,196600,4,54.96751,8,1
Horn Dance (Buciumeana) From Romanian Folk Dances,Opposite Corner,spotify:track:4nnDbiHoaHXRPrhETLDMKa,0.206,0.358,2,-16.648,1,0.0371,0.736,0.335,0.0598,0.206,80.207,320258,4,47.60853,8,0
Hey Angel Girl - Remastered,Ice,spotify:track:1aag63wxRwrZdCCe0FzuJ7,0.703,0.691,7,-7.922,0,0.027,0.085,0.349,0.306,0.812,130.641,233753,4,54.49029,9,0
Ship Of Fools,John Cale,spotify:track:3ZaAPXPDOqLhaRHMAqm7Ji,0.527,0.402,7,-13.161,1,0.0308,0.207,0.00198,0.172,0.171,74.903,277360,4,72.05062,12,0
All the Way from Memphis,Mott The Hoople,spotify:track:5lP2EYWk8LFUkM0grPWUFT,0.522,0.833,1,-8.688,1,0.0401,0.0427,0.00454,0.605,0.558,137.127,302560,4,37.41291,11,0
I Wanna Learn A Love Song,Harry Chapin,spotify:track:0y7n3jUYAUgldH4GQwnArf,0.567,0.645,7,-10.435,1,0.0465,0.438,0,0.1,0.654,152.762,262667,4,26.9193,11,1
Long Ago Tomorrow,B.J. Thomas,spotify:track:4suP2mw4iUrtgjvrelSnQa,0.273,0.282,7,-17.342,0,0.0285,0.724,0.000653,0.304,0.33,96.18,240520,4,36.89844,12,1
Welcome To My Nightmare,Alice Cooper,spotify:track:0mtUvL8w3vQiMm93AfnRpO,0.438,0.717,11,-13.226,0,0.05,0.305,0.00122,0.07,0.593,112.408,320640,4,49.54626,10,1
Walk On the Wild Side,Lou Reed,spotify:track:5p3JunprHCxClJjOmcLV8G,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,254173,4,30.89505,13,0
Snowqueen Of Texas,The Mamas & The Papas,spotify:track:09jDQcg0LkTWH9NEVtYB43,0.602,0.353,1,-12.587,1,0.0354,0.781,0,0.175,0.68,156.921,156760,4,24.42354,8,0
Rock'n Me,Steve Miller Band,spotify:track:2dDfcyjZQLZBY0Fzk2wYjX,0.7,0.528,4,-12.176,1,0.073,0.191,0,0.213,0.934,121.336,187160,4,40.05333,9,0
I'm Gonna Love You Just A Little More Baby,Barry White,spotify:track:1QR3Wcba5NBidmxEE8DW3w,0.606,0.486,7,-13.553,0,0.041,0.0111,0.00145,0.0757,0.809,87.567,431507,4,38.63624,18,1
Part Of The Plan,Dan Fogelberg,spotify:track:3dwSjp4LuPQfQeO0UZLsfB,0.65,0.732,2,-14.004,1,0.0356,0.506,4.68e-06,0.0601,0.838,144.473,198133,4,27.56268,10,1
Don't Look Around,Mountain,spotify:track:0AL1Qd5tgI46z7Br04p33W,0.388,0.923,11,-9.06,0,0.14,0.000571,0.485,0.117,0.295,137.444,223933,4,42.53582,10,0
Love Reborn,George Duke,spotify:track:5TOIgxr7aToziZivvnMWIF,0.48,0.403,3,-15.031,0,0.0426,0.364,0.39,0.224,0.58,128.051,267827,4,22.47746,11,0
Can't Hide Love,Earth, Wind & Fire,spotify:track:6hsQO3hz648zS7t2QyUpfz,0.515,0.412,5,-10.995,0,0.033,0.691,0.09,0.0907,0.444,78.352,250587,4,93.89777,10,1
Tubular Bells,Mike Oldfield,spotify:track:7ERSQrRptZVM7q3VOdM7OL,0.374,0.219,4,-19.104,0,0.0343,0.564,0.56,0.114,0.0578,103.535,1561133,4,50.12548,64,1
Sign of the Times,Terry Callier,spotify:track:46cs4z5Wtt6zbjJ80CIGqq,0.75,0.564,11,-15.198,0,0.04,0.173,0.00441,0.0663,0.95,113.551,301827,4,34.65633,11,0
Musicmagic,Return To Forever,spotify:track:15aLTmE8qtE4wb4Gvz2IWN,0.478,0.38,0,-14.328,0,0.044,0.606,0.136,0.107,0.216,111.211,663027,4,35.28434,22,0
Dance the Night Away - 2015 Remaster,Van Halen,spotify:track:4RS9PmtHQe7I0o5fEeweOY,0.548,0.843,8,-7.32,1,0.0597,0.0373,1.26e-06,0.0536,0.719,129.661,188084,4,49.38926,8,0
Life for each Other,Rare Bird,spotify:track:7kllemh8hLBKPsO1NVgNqN,0.653,0.808,9,-9.469,0,0.0368,0.0285,0,0.0536,0.926,132.464,175853,4,29.37335,11,0
Factory Canteen News - 1999 Remaster,Third World War,spotify:track:3FLVwAwXMDaNlThDmxbXjG,0.46,0.333,9,-13.164,0,0.0466,0.901,0.00928,0.0858,0.62,140.613,357160,4,41.90469,13,0
I Really Don't Want to Know,Perry Como,spotify:track:4m0MdNCxcdMguC3eiOXXbn,0.373,0.156,10,-14.481,1,0.0278,0.952,0.00694,0.108,0.263,80.547,158387,4,28.21974,9,0
What Can I Say,Boz Scaggs,spotify:track:4WSbbEjRQ7uE3IT9crL10B,0.724,0.598,7,-6.522,1,0.0325,0.116,0.00725,0.0556,0.786,114.987,180693,4,25.40673,9,1
Frederick,Patti Smith Group,spotify:track:1AWSemPzuGu4A9lVhSsFWJ,0.421,0.829,6,-8.605,0,0.0387,0.171,0,0.0835,0.935,124.87,184333,4,25.91535,10,1
No soy de aquÃÂÃÂ­,Alberto Cortez,spotify:track:54vgIR3osHwRywPcBxVrv3,0.199,0.581,5,-4.664,0,0.0329,0.433,0.174,0.145,0.474,79.522,247267,4,68.11409,12,0
Funky Town,Pseudo Echo,spotify:track:6UfLQNkw9a9tOVVqsev9vA,0.645,0.775,9,-5.077,1,0.0327,0.0534,9.84e-05,0.336,0.84,128.015,291213,4,36.69149,16,0
Im Krater BlÃÂÃÂ¼hn Wieder Die BÃÂÃÂ¤ume,Amon DÃÂÃÂ¼ÃÂÃÂ¼l II,spotify:track:7rNYx6fbAZkbkF71lah9O1,0.185,0.337,4,-14.071,0,0.0372,0.189,0.351,0.599,0.241,173.762,188480,3,38.15827,8,0
Heatwave,The Jam,spotify:track:1U8oPuifC96PifHuv8wNJj,0.257,0.89,9,-5.093,0,0.0487,7.23e-05,2.14e-05,0.306,0.937,201.396,142787,4,23.1163,10,0
Bad Girls,Donna Summer,spotify:track:1ibRqifchaAfeNdQGpbRVW,0.857,0.7,2,-14.506,0,0.0358,0.00387,0.0164,0.411,0.973,120.529,295107,4,82.92176,10,1
Kiss An Angel Good Mornin',Charley Pride,spotify:track:37GWhu8R61gTStMvVQfDuE,0.665,0.512,4,-10.704,1,0.03,0.581,0,0.371,0.87,130.578,123467,4,19.14828,7,1
London Town,Wings,spotify:track:5l7Vs5fhXUalqhhHTXYmoO,0.466,0.268,9,-15.058,1,0.0326,0.431,7.73e-05,0.0943,0.189,83.762,249493,4,24.68689,12,1
That's What You Say (Everytime You're Near Me),Gloria Scott,spotify:track:5pOuKw6bSVMGVh3FuUaUid,0.554,0.768,10,-8.737,0,0.0441,0.00746,0.000128,0.0861,0.835,93.811,201280,4,27.39927,10,0
All Our Dreams Are Coming True,Gene Page,spotify:track:62UQdWqyIJwlVGA4rmOoSx,0.656,0.773,10,-8.113,1,0.0285,0.0701,0.848,0.0555,0.874,100.512,235947,4,41.74946,8,0
Honey Child,Bad Company,spotify:track:76mVvegvumD5jMuCHWp34h,0.59,0.912,5,-7.733,1,0.0487,0.0599,0.000312,0.228,0.773,126.855,197320,4,31.81679,8,1
Music Is My Way of Life - John Luongo Remix,Patti LaBelle,spotify:track:6RxgfDkfne97ZGv1ieJYcC,0.733,0.9,1,-7.203,1,0.0457,0.00987,0.000162,0.226,0.922,111.487,499573,4,26.54101,19,0
In The Stone,Earth, Wind & Fire,spotify:track:3qZHUZTQiTMfJXcUYzY5mT,0.656,0.662,4,-10.346,1,0.0493,0.0964,0.000612,0.0853,0.717,114.612,288480,4,55.14438,12,1
30 Days In The Hole,Humble Pie,spotify:track:7HZUKXiQuiI20A9jPAcnH0,0.605,0.482,9,-16.673,1,0.102,0.158,2.04e-05,0.196,0.831,119.819,237267,4,31.74986,10,0
Chocolate Buttermilk,Kool & The Gang,spotify:track:3TLjDc1aHQXxZ4gBtDgUc9,0.618,0.716,2,-10.868,1,0.0637,0.118,0.939,0.302,0.885,110.713,135347,4,20.39434,6,0
How Did We Lose It Baby,Jerry Butler,spotify:track:2vN2qo4z3pz9zkCBbbs0RK,0.659,0.637,8,-10.769,0,0.113,0.403,0,0.0472,0.921,98.072,184840,4,32.17024,12,1
Talking to the Trees,Little Free Rock,spotify:track:3GhUOMdowZRx5X6CJWQfqW,0.762,0.43,0,-13.775,1,0.0477,0.789,0.263,0.184,0.754,127.0,226799,4,81.18193,8,0
Freedom,Freedom,spotify:track:1cQxinC0E6sCXCtAunflCg,0.428,0.574,2,-8.18,1,0.0475,0.0108,0.000114,0.0782,0.446,118.693,311867,4,41.3408,7,0
Calling Occupants Of Interplanetary Craft,Carpenters,spotify:track:3CrFr7JnfUHJYX5I49e9TV,0.431,0.273,11,-14.677,1,0.0468,0.37,0.000247,0.439,0.339,130.617,425893,4,52.63147,11,1
Operator (That's Not The Way It Feels),Jim Croce,spotify:track:35sNK23iMCXjDsJa42rZDg,0.692,0.623,7,-6.227,1,0.0298,0.744,3.38e-06,0.0865,0.832,129.966,229320,4,26.37293,10,0
A Case of You,Joni Mitchell,spotify:track:7shVwhUdVbHpykOfbzvDc1,0.693,0.201,1,-9.903,1,0.0288,0.9,0,0.112,0.679,100.836,263480,4,20.9063,16,0
You're The One That I Want,John Travolta & Olivia Newton-John,spotify:track:0B9x2BRHqj3Qer7biM3pU3,0.758,0.612,0,-11.403,1,0.0598,0.281,0.00288,0.0954,0.822,106.945,169840,4,26.07612,10,1
Black Night,Deep Purple,spotify:track:7yn7rpRvg6XCq10B94etIp,0.497,0.787,9,-11.039,1,0.0734,0.165,0.522,0.17,0.812,134.598,207467,4,18.76996,13,1
Rotation,Herb Alpert,spotify:track:61l1IZVCE3gk6RHFRtH01c,0.826,0.469,8,-13.957,1,0.0709,0.237,0.944,0.0429,0.475,104.923,311413,4,24.16656,16,1
Come Monday,Jimmy Buffett,spotify:track:0yje3JVMgJNZENayymCTHA,0.617,0.301,9,-15.393,1,0.0292,0.776,0,0.0914,0.664,111.527,191733,4,33.03016,8,1
One For The Road,Dexter Wansel,spotify:track:1XkEwAMMJeKRkHrdMzdPMC,0.706,0.575,11,-8.809,0,0.105,0.212,0.716,0.0336,0.698,77.001,282720,4,45.18421,11,0
Sad Songs and Waltzes,Willie Nelson,spotify:track:64x9gfHg9gqSGmVY10psD8,0.336,0.158,9,-14.971,1,0.0344,0.821,0.00192,0.107,0.165,88.383,185213,3,34.67176,9,0
Bennie And The Jets - Remastered 2014,Elton John,spotify:track:3iJxloILmOu2NIRZ0OGyui,0.666,0.668,0,-7.961,1,0.0523,0.251,5.77e-06,0.499,0.765,132.666,322549,4,84.50468,9,0
What It Comes Down To,The Isley Brothers,spotify:track:0rfuQe8C0jPBtJjGMYe7hk,0.58,0.641,0,-9.874,1,0.0485,0.697,0.000491,0.148,0.843,117.732,233400,4,46.80524,9,1
I Am And So Are You,Capability Brown,spotify:track:4JI60Edzp2RaR1JLkaUbWX,0.577,0.771,9,-9.603,0,0.0493,7.32e-05,0.000312,0.276,0.276,95.378,238320,4,24.86853,10,0
Ain't Gonna' Hurt Nobody,Brick,spotify:track:2gdmo3ULjoHN3iDsufbvPG,0.798,0.622,11,-11.282,0,0.0341,0.0429,0.0136,0.15,0.97,114.455,235311,4,59.6164,11,1
Dancer,Gino Soccio,spotify:track:4lteGaLzU5veJOe6wnOvz4,0.896,0.339,11,-9.576,0,0.0884,0.0183,0.552,0.0311,0.389,122.106,508120,4,62.96346,14,1
Ring My Bell,Anita Ward,spotify:track:7GK2KVYH8FrTC9zehmjVMd,0.781,0.556,5,-13.067,0,0.0611,0.0661,0.0907,0.0339,0.968,125.999,491933,4,31.31296,17,1
Sinner Man,Sarah Dash,spotify:track:4ejEDBcfJgMXyBd9hooIp8,0.765,0.698,6,-11.308,1,0.0462,0.00159,0.00169,0.0637,0.903,123.175,338973,4,59.64895,11,1
Protex Blue - Remastered,The Clash,spotify:track:13kmaAS77f3Ly94fmxPZ7j,0.565,0.923,0,-7.35,1,0.0907,0.112,2.53e-05,0.161,0.684,106.739,107067,4,19.42582,6,0
Wasteland,The Jam,spotify:track:6rdPzr3d3uQG0KlfQdrUCE,0.561,0.657,2,-8.046,1,0.0376,0.00839,0,0.13,0.964,137.049,172599,4,38.42849,11,0
The Seventh Secret,Fruupp,spotify:track:37yG8iZzJp3nF7LzKFfvUT,0.444,0.313,9,-11.647,1,0.151,0.804,0,0.13,0.724,178.922,65027,1,21.6604,5,0
When It Comes Down To It,Minnie Riperton,spotify:track:4clw6ilYxpOiBeoSkJJvSX,0.689,0.692,9,-7.536,0,0.0633,0.183,0.0012,0.158,0.968,80.694,199547,4,76.92828,8,0
Oney,Johnny Cash,spotify:track:2p9cD6MdK6vZkj7GhXJCZj,0.704,0.532,8,-10.744,1,0.0388,0.416,1.38e-05,0.0804,0.899,105.829,185987,4,62.8951,8,0
The Same Love That Made Me Laugh,Bill Withers,spotify:track:6Y2WA0VUEgvRKJB9p4R61V,0.799,0.542,2,-10.027,0,0.0281,0.378,0.00455,0.106,0.697,99.955,204733,4,38.964,9,1
Burnin' Sky - 2017 Remaster,Bad Company,spotify:track:4bLDM6UFtlD2LrtTNiEKQq,0.436,0.532,0,-10.766,1,0.0476,0.308,0.00395,0.208,0.845,190.113,310867,4,31.31721,12,0
Joshua,Max Roach,spotify:track:3evG5ByR1mCyYckX6FvNC4,0.291,0.917,7,-8.249,1,0.119,0.186,0.000742,0.24,0.254,110.163,432293,4,36.08647,16,0
The Happiest Girl In The Whole U.S.A.,Donna Fargo,spotify:track:60ut42dYikYXfCZQcvVXYV,0.655,0.449,6,-11.468,1,0.0277,0.357,0,0.492,0.488,97.982,151307,3,29.09203,9,1
Robots For Ronnie,Crack The Sky,spotify:track:0i0jC1uhLhNwxWW1bwTmE1,0.437,0.389,0,-10.388,1,0.0349,0.501,0.00326,0.292,0.206,115.604,276971,4,53.35505,11,0
Thanks For Saving My Life,Billy Paul,spotify:track:0y04zEcbrvldIwm37ditaQ,0.512,0.736,2,-8.507,1,0.096,0.324,1.24e-06,0.168,0.877,168.229,177600,4,31.16743,9,1
No Expectations,Johnny Cash,spotify:track:6UmM8fLNocoX84m63pvuQK,0.597,0.636,5,-11.97,1,0.0325,0.386,1.34e-05,0.31,0.829,121.216,192093,4,23.72967,10,0
Go Back Home,Stephen Stills,spotify:track:0iSBeKGfZPnbEacqYFmxw6,0.653,0.54,7,-10.115,1,0.0345,0.139,0.587,0.178,0.607,96.127,354467,4,37.92893,12,0
Reach Out I'll Be There,Diana Ross,spotify:track:0Uoy6VBK6vAVVkClwq4a8w,0.345,0.589,4,-8.672,0,0.0967,0.687,0.000654,0.0807,0.658,167.528,334973,4,44.55142,15,1
The Love We Had (Stays On My Mind),The Dells,spotify:track:75FCuXUiquMZsMqSj8rigm,0.267,0.375,7,-13.019,1,0.0421,0.878,0.826,0.121,0.126,137.191,297999,4,34.89801,12,1
Love Bones,Johnnie Taylor,spotify:track:4QscbhPWgoercB4xv645QE,0.505,0.338,10,-17.295,0,0.0539,0.723,2.68e-05,0.0635,0.942,207.552,245627,4,36.21784,12,1
Heavenly,The Temptations,spotify:track:2FEtlnZ3qzhqW25Z4MdWsV,0.419,0.537,7,-8.588,1,0.029,0.48,0,0.143,0.661,169.1,236093,4,33.46018,12,1
No Matter What,Badfinger,spotify:track:0zK545STj6P7qbFSpCK9pp,0.529,0.743,9,-5.523,1,0.0481,0.177,0,0.0759,0.78,116.817,180547,4,37.04436,7,1
Let This Be A Letter (To My Baby),Jackie Wilson,spotify:track:2t8RBRBA4Zp6aKwLk6ZT7Y,0.316,0.586,4,-8.632,1,0.0449,0.485,9.47e-05,0.344,0.681,137.776,188333,4,43.77597,9,1
Join Together,The Who,spotify:track:6JNVCUi0TUeNFVLvyXFJfN,0.56,0.743,10,-8.71,1,0.0422,0.304,0.000204,0.108,0.463,168.196,264440,4,37.89524,10,1
Love In Them There Hills - Single Version,The Vibrations,spotify:track:2rjaHAF0MzEpxVVYkh8Bnj,0.713,0.731,9,-10.253,0,0.0376,0.27,0.0192,0.127,0.952,98.562,138160,4,39.8551,7,0
Dreams - 2004 Remaster,Fleetwood Mac,spotify:track:0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4,32.80048,12,0
Don't Start (Too Late) - 2013 Remaster,Black Sabbath,spotify:track:57AKaqMXi2wwU2omItTYWi,0.371,0.0431,3,-34.335,0,0.0428,0.913,0.911,0.11,0.383,136.75,49402,4,40.23659,3,0
Blue Morning, Blue Day,Foreigner,spotify:track:4qVhRdxvVdlPn3D0i0UFt2,0.65,0.846,11,-6.144,0,0.0401,0.359,0,0.205,0.537,119.822,192973,4,46.23597,9,1
Say What,Idris Muhammad,spotify:track:0iSn4xw5kpFHDdW5UtCgLz,0.853,0.656,7,-7.046,1,0.0743,0.742,0.715,0.0891,0.93,101.422,239480,4,83.29998,8,0
Portland Woman,New Riders of the Purple Sage,spotify:track:11RLzV9gFdP0cc54xokmJG,0.544,0.594,9,-13.926,1,0.0543,0.0393,0,0.0883,0.717,115.437,216467,4,23.91283,14,0
Te Quiero Te Quiero,Nino Bravo,spotify:track:5ltBmvHslf7tplG5QfLmTt,0.292,0.498,10,-11.18,0,0.0404,0.843,0.000648,0.322,0.367,88.281,171267,4,24.76657,7,0
Vida De Cachorro,Os Mutantes,spotify:track:1YrTAW0NP5dniCPFqoG8CT,0.341,0.415,7,-9.192,1,0.0305,0.752,0.000732,0.0925,0.273,154.849,195067,4,41.02306,12,0
Passeggiata in tre,Gianni Ferrio,spotify:track:3ii4UpZ04Wz6YUXhLMCBH5,0.536,0.18,8,-22.841,1,0.0357,0.873,0.0953,0.147,0.595,77.707,75321,4,29.44268,4,0
Loose Goose,Dust,spotify:track:2xy6pUjOCgnHWbnpah12ZU,0.401,0.886,6,-9.531,0,0.0576,0.000197,0.831,0.438,0.51,138.125,229827,4,57.41417,11,0
Mornin' Beautiful,Tony Orlando & Dawn,spotify:track:2asG1uvJTNu9pkTVBDL66A,0.517,0.617,0,-11.54,1,0.0359,0.185,1.1e-06,0.198,0.67,152.222,194347,4,26.53181,12,1
Baia,Idris Muhammad,spotify:track:4FukApaVLLHnJZMu0TV2uA,0.739,0.763,7,-7.533,0,0.0302,0.323,0.139,0.0591,0.96,123.282,278600,4,63.27524,10,0
Snowbird,Anne Murray,spotify:track:2ik5qJAcmrjbpON5QPxmRr,0.531,0.48,9,-10.633,1,0.0366,0.256,0.000136,0.0908,0.881,104.117,134227,4,52.09587,6,1
Keep Your Eye On The Sparrow,Merry Clayton,spotify:track:6rmEDD2dmfsJzQSF3r7iGs,0.567,0.903,5,-9.209,0,0.0587,0.0625,0.000768,0.13,0.662,116.605,172987,4,17.65444,11,1
The Visitors (Original),Gino Soccio,spotify:track:1gBGuRVimCLTDHpl5fm3Ki,0.74,0.489,6,-11.265,1,0.0327,4.04e-05,0.822,0.0872,0.636,134.855,408867,4,70.78781,17,0
Fashion Of Today,Ruphus,spotify:track:3ZxGgbBrKwsYbCQroV5Hmx,0.729,0.743,8,-8.354,0,0.0512,0.115,0.00209,0.0613,0.709,115.397,277920,4,45.81337,12,0
Call My Name, I'll Be There,Wilson Pickett,spotify:track:0UJFPOVFlNYtixC0eZT1Oh,0.611,0.63,10,-7.667,0,0.0298,0.0489,0,0.31,0.958,108.151,137800,4,29.07323,9,1
Dove,Cymande,spotify:track:6yYGrFfc595ggAwsYpH13v,0.438,0.476,6,-12.558,0,0.0361,0.449,0.255,0.0903,0.434,111.717,655440,4,69.11297,18,0
Leppo and the Jooves,The Soft Boys,spotify:track:1Wd0OmiKlB7FHJpbL95IU1,0.425,0.939,6,-5.447,0,0.0689,8.96e-05,0.000226,0.115,0.499,137.382,327960,4,32.5279,14,0
So You Win Again,Hot Chocolate,spotify:track:1tMi57U5Nkk6qRZSNwbzQr,0.706,0.538,9,-9.188,1,0.0406,0.527,0.143,0.388,0.815,104.899,271427,4,46.25552,11,1
Everything Is Good About You,The Lettermen,spotify:track:1YiY2Y9efmHPEKMv6S9ewR,0.721,0.314,7,-14.966,0,0.0389,0.379,1.85e-06,0.111,0.804,136.399,184960,4,46.53459,9,1
Free The People,Delaney & Bonnie & Friends,spotify:track:3cHCo9rNkgPRz3UV3UmBW5,0.489,0.313,2,-14.016,1,0.0965,0.606,0,0.0921,0.711,166.307,171415,4,37.11515,7,1
Sweet Surrender,Bread,spotify:track:4pxstwcAaMdSXpb5wx48VR,0.599,0.42,9,-14.348,1,0.0272,0.234,0.000139,0.102,0.629,167.104,156973,4,35.18865,8,0
Come Fair One,Byzantium,spotify:track:2hsbhX0dJ2YuYhaJ0hMVyJ,0.359,0.534,2,-11.464,1,0.0303,0.012,0,0.0958,0.429,91.356,356598,4,51.31113,16,0
Hard Drivin' Man,The J. Geils Band,spotify:track:3FxQ1GofQpnHtXAPgAWD5J,0.595,0.899,9,-5.838,1,0.05,0.157,0.00837,0.0873,0.967,138.721,138627,4,21.34263,9,0
I Feel A Draught,Beaver Harris,spotify:track:6FW8gHDL2zLGnfepSP1L38,0.387,0.22,10,-18.988,1,0.0794,0.391,0.259,0.0786,0.165,78.247,267000,3,38.95112,9,0
Tennessee Bird Walk,Jack Blanchard & Misty Morgan,spotify:track:4xSrLrL3N7dDenrJ4cplzw,0.711,0.819,0,-7.166,1,0.0335,0.092,5.3e-05,0.0699,0.88,130.224,171800,4,36.81975,9,1
Sandworms,David Matthews,spotify:track:16TZWy1jJLGAvmOgb40H2m,0.631,0.408,0,-12.186,1,0.0596,0.526,0.736,0.153,0.867,169.302,298680,4,33.39926,14,0
Old Man,Neil Young,spotify:track:16XeptMdlJTWWeIrwEAOvv,0.702,0.244,4,-15.286,0,0.0355,0.431,0.00867,0.0963,0.444,141.317,202147,4,33.94151,8,1
20th Century Break,Missus Beastly,spotify:track:3SWFtoJ04tdeCfhfJEQTgn,0.46,0.815,2,-8.951,1,0.142,0.0146,0.716,0.321,0.776,115.307,308080,4,31.58766,11,0
Daddy Don't You Walk So Fast,Wayne Newton,spotify:track:7buqgbdJkbLhAQIKqyYbbz,0.472,0.503,0,-10.018,1,0.0272,0.467,0,0.155,0.443,152.728,198667,4,66.89226,10,1
Disco Lady,Muzak Orchestra,spotify:track:5tbHt4sJhrtcdOUOkdEZ6Q,0.762,0.511,4,-10.53,0,0.0389,0.894,0.929,0.2,0.837,110.45,163764,4,43.58796,7,0
Bless the Telephone,Labi Siffre,spotify:track:0620OecAlwJQxWieRW4L9s,0.567,0.175,2,-17.466,0,0.0483,0.978,2.14e-05,0.103,0.229,135.521,100747,4,24.54996,7,0
Music In Dreamland - 2019 Remaster,Be Bop Deluxe,spotify:track:1S7RLmGJAuc4F15tonavSH,0.424,0.794,1,-7.977,1,0.0514,0.347,0.0145,0.642,0.56,128.387,284533,4,45.15187,12,0
Thunder In My Heart,Leo Sayer,spotify:track:7baqqDpwdX2oknuBhpnh2I,0.704,0.72,2,-11.188,0,0.0491,0.108,0.00202,0.366,0.727,129.571,215640,4,24.23925,8,1
Poor Girl,Savoy Brown,spotify:track:388bIBQ7hnBPXJzClQspsV,0.431,0.482,10,-9.607,1,0.0506,0.555,0.112,0.306,0.745,86.682,247253,4,77.11442,11,0
Street Corner Serenade,Wet Willie,spotify:track:1EI0x3yv1P5AQSq3WaZ6cv,0.758,0.623,11,-10.615,1,0.0443,0.139,0.0468,0.169,0.964,122.351,294280,4,29.40009,11,1
If You Leave Me Tonight I'll Cry,Jerry Wallace,spotify:track:3IrMBPCdWq5luadmICJqqs,0.585,0.248,2,-16.853,1,0.0313,0.587,2.3e-06,0.0962,0.56,117.395,154933,3,41.72864,8,1
Spear For Moondog, Part 1,Jimmy McGriff,spotify:track:7oGPVH8rjIIGm6yUjjw5Fa,0.482,0.832,1,-6.68,1,0.103,0.0669,0.824,0.0338,0.804,183.756,209693,4,66.21025,10,0
Down In The Boondocks,New Riders of the Purple Sage,spotify:track:6TzoREQf40un41DgrMdxYo,0.312,0.538,7,-16.436,1,0.13,0.925,0.589,0.371,0.722,81.481,258693,4,27.46404,8,0
Cantata de Puentes Amarillos,Pescado Rabioso,spotify:track:7BCQ7bfdNpCdLmlvEGUfSG,0.495,0.116,2,-16.043,1,0.0405,0.672,0,0.0977,0.343,98.101,547960,4,38.24128,24,0
Wildwood Weed,Jim Stafford,spotify:track:2XqB7lzRMX6EFWY8HD4nZl,0.682,0.425,7,-13.178,1,0.0366,0.732,2.71e-06,0.128,0.681,90.056,160840,4,26.18812,5,1
Live And Let Die,Wings,spotify:track:6Z1zJjEXLrszqTPol6bfFV,0.412,0.393,7,-13.316,1,0.0489,0.0742,0.000969,0.136,0.183,154.241,191427,5,75.44743,7,1
Renegade,Styx,spotify:track:1CQqupcyMg7176PPmIVmSj,0.492,0.552,7,-12.321,0,0.0341,0.0151,3.74e-05,0.0723,0.655,105.623,257227,4,41.7076,13,1
Lucky Fellow,The Independents,spotify:track:6fmp2xscVDsNuJfyQUGjju,0.246,0.69,4,-9.011,0,0.0696,0.506,0,0.163,0.721,103.14,216390,4,20.53271,8,0
