Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
MIA (Dead Robot Remix),Anarbor,spotify:track:3cYDJwxSxT2qSPmNHHNoSu,0.424,0.788,0,-7.115,0,0.0609,0.0342,0.000306,0.144,0.144,84.481,226909,4,32.4103,11,0
Leave Me No Light,April Rain,spotify:track:1gfRRkptGNdhfsadS64Sm3,0.553,0.281,9,-9.753,0,0.0292,0.629,0.807,0.111,0.112,133.027,419135,4,29.8592,18,0
Be Real,Kid Ink Featuring DeJ Loaf,spotify:track:2npJP0YTkykkqjezhA1g8f,0.762,0.601,9,-5.415,0,0.0817,0.0702,0.000351,0.151,0.377,99.95,206720,4,19.91791,13,1
Summer Sixteen,Drake,spotify:track:17Q87zeXgsAi9iQQbMu9v0,0.594,0.46,1,-7.607,1,0.382,0.00354,2.71e-05,0.147,0.0541,146.274,202451,4,54.72466,8,1
Star Of The Show,Thomas Rhett,spotify:track:63OQWdXMq0Pe6pRpWY5gO0,0.695,0.641,7,-5.807,1,0.0261,0.142,0,0.131,0.664,101.974,181200,4,30.26245,8,1
Between Reality and the World Beyond,Anomalie,spotify:track:0tm809S25U0iKCgfIctJ0G,0.331,0.984,5,-5.503,0,0.0758,2.65e-06,0.0743,0.329,0.112,143.981,349067,4,56.52735,12,0
Cielo Negro (Black Sky),Toundra,spotify:track:31HUXQC6LCo85Jkb1evKdD,0.432,0.94,2,-4.382,1,0.0634,3.09e-05,0.853,0.112,0.109,145.001,360267,4,24.22619,14,0
The Road Home,Yoma,spotify:track:1928Gu7cCIM2mXvflku24w,0.32,0.575,4,-7.455,0,0.0299,0.00496,0.856,0.122,0.0724,107.938,362774,4,37.22372,19,0
First Day Out,Kodak Black,spotify:track:7AAnFzBtOlgoYceCQoLRUR,0.806,0.557,2,-6.633,0,0.114,0.405,6.62e-06,0.0838,0.504,140.011,180000,4,26.19323,8,1
First Light,To Destroy A City,spotify:track:62izHcFWkwUy3N5y7BbK28,0.187,0.448,4,-12.55,1,0.0352,0.0121,0.578,0.0667,0.0354,74.685,345667,4,22.52651,14,0
Ours,Taylor Swift,spotify:track:1EQn3Uc5AyUXoiPLeyCrrg,0.608,0.569,0,-7.227,1,0.0284,0.537,0,0.097,0.238,159.845,237920,4,33.34481,13,1
Escapate Conmigo,Wisin Featuring Ozuna,spotify:track:1KSqYYJFyfTecXFk9M0prc,0.744,0.859,11,-3.166,1,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,232787,4,31.4836,12,1
Collide,Normandie,spotify:track:6JjEVbuOBrlWwrAGuiRWHk,0.492,0.951,5,-2.96,0,0.0713,0.0004,2.35e-06,0.0764,0.493,135.028,214635,4,36.01875,11,0
U With Me?,Drake,spotify:track:03L2AoiRbWhvt7BDMx1jUB,0.429,0.43,2,-11.373,1,0.165,0.337,1.18e-05,0.138,0.125,174.984,297373,4,76.51807,11,1
B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P,spotify:track:35QGdv6aFbIaLM0Ozr3rHt,0.721,0.863,2,-4.226,1,0.0558,0.0174,0,0.178,0.35,139.981,250307,4,29.19224,13,1
Storm Of Blood,Purified In Blood,spotify:track:4T2LksNwm9JaTqrGE6RPQs,0.328,0.985,5,-4.556,1,0.103,1.11e-06,0.817,0.326,0.111,146.178,246387,4,30.59577,10,0
Buzzin',Mann,spotify:track:0wpbWr0vI9mIV6WpO5CqPi,0.724,0.951,7,-4.294,0,0.226,0.127,0,0.307,0.593,103.988,196147,4,29.56161,11,1
Girl On the Verge,Sarah Hudson,spotify:track:1h2n3w3FmjVHuLVHT21ycS,0.576,0.867,6,-2.495,1,0.071,0.00826,4.7e-06,0.106,0.66,144.872,194573,4,39.51156,10,0
Besten i mig,Raubtier,spotify:track:7px2WVx1sOFGF4eAYi73wA,0.568,0.964,10,-4.277,0,0.101,0.000809,0.00482,0.196,0.499,114.998,201644,4,17.26407,9,0
The Stars Are Stigmata,sleepmakeswaves,spotify:track:0uXme861HlofXfMJztcgTH,0.409,0.934,6,-5.31,0,0.14,2.87e-05,0.721,0.19,0.145,120.044,365916,4,96.85424,12,0
Baobab,Mouth Of The Architect,spotify:track:0Ad3Ot329y5MFkXlqmUhhY,0.203,0.804,9,-8.381,1,0.0368,1.32e-05,0.84,0.313,0.134,90.009,629310,4,36.97587,20,0
Tonight (Best You Ever Had),John Legend Featuring Ludacris,spotify:track:17zF2ISrDrQdaULA8cxReK,0.693,0.813,7,-4.361,0,0.066,0.0496,0,0.289,0.515,90.008,239453,4,44.1389,10,1
Slaves of Fear,Amon Amarth,spotify:track:1zaDy2wLDma4FKMrTBaM5K,0.328,0.982,11,-5.737,1,0.0763,2.18e-05,0.00315,0.304,0.211,196.01,265067,4,62.28246,8,0
The Fearless Must Endure Featuring Zakk Wylde,Jasta,spotify:track:2CjcAw6FehVuj08IqVvT17,0.385,0.932,0,-3.324,1,0.123,0.000393,0.00643,0.681,0.298,159.939,193813,4,24.6752,12,0
Lookalike,Conan Gray,spotify:track:4K3gM7kzX4POAfrs71HomN,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,220867,4,26.61808,9,0
Lunar Caustic,Obscure Sphinx,spotify:track:1t3lYHsuPJkNgo2jA0eVhG,0.362,0.807,9,-7.047,1,0.0614,0.00516,0.354,0.0995,0.0826,116.637,471720,4,67.29314,13,0
Santa Tell Me,Ariana Grande,spotify:track:0lizgQ7Qw35od7CYaoMBZb,0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,204093,4,29.39888,8,1
Take Back Home Girl,Chris Lane Featuring Tori Kelly,spotify:track:0N9uZRrJQ3lO5TmInEjLxc,0.493,0.796,11,-3.971,1,0.0691,0.39,0,0.0957,0.644,159.988,212107,4,35.49034,7,1
Breaking The Great Narcissist,Soreption,spotify:track:2XebSP35V61tCU5436w3HD,0.333,0.946,7,-5.467,1,0.295,0.000599,0.234,0.775,0.136,104.957,359693,4,38.32615,11,0
Miss Movin' On,Fifth Harmony,spotify:track:0gL0Xf8CN95HmgfEYYLRZV,0.466,0.842,6,-2.937,1,0.0513,0.0332,9.12e-06,0.349,0.418,75.0,193733,4,24.15196,9,1
Regeneration,7 Horns 7 Eyes,spotify:track:67RxGeIlRqO7vF8Y7jlcKe,0.228,0.719,4,-6.5,0,0.0378,0.00172,0.726,0.102,0.151,175.164,401520,4,28.41535,18,0
Carry: Like I Will Lover Her Forever? (Fuckin Die!!!),ISIS,spotify:track:7pMfnqkf4neFcpZpRHhMX9,0.324,0.401,11,-5.973,1,0.0499,0.0236,0.0905,0.113,0.228,117.333,350387,4,67.45548,13,0
Hello,Martin Solveig & Dragonette,spotify:track:3sl4dcqSwxHVnLfqwF2jly,0.666,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.005,191388,4,37.99253,10,1
Mute Departure,Cult Of Luna,spotify:track:1j1wIxdIs0skZiKsTxGmPl,0.352,0.672,1,-7.749,1,0.0388,0.0025,0.694,0.115,0.0767,150.044,547560,4,85.1261,17,0
Sorry Not Sorry,Bryson Tiller,spotify:track:16bHRxM89ue0TiCKARYbRp,0.664,0.608,1,-6.093,1,0.214,0.0477,0,0.225,0.262,97.933,200760,4,33.08737,12,1
Physical,Glee Cast Featuring Olivia Newton-John,spotify:track:3hVrI7snZMTmHCnbwME47u,0.834,0.633,4,-11.442,0,0.0422,0.0631,5e-05,0.313,0.904,123.815,224773,4,46.3982,9,1
Undercover Martyn,Two Door Cinema Club,spotify:track:4zWH7gR2WtGbEFtPoCiqSR,0.447,0.862,2,-4.898,1,0.124,0.000253,7.19e-06,0.0719,0.541,159.864,167773,4,19.1109,8,0
Prelude to Provenance,Moons Eat Stars,spotify:track:0vZiQkbcqw4EXo39wFLdZd,0.0823,0.341,11,-11.771,0,0.0455,0.903,0.889,0.214,0.0943,83.943,413825,4,39.84744,15,0
Lost in Translation,Codeia,spotify:track:3MQTEtumfoUVnago94cmAF,0.503,0.559,4,-12.409,0,0.0418,0.109,0.813,0.138,0.221,110.041,1316227,4,66.21434,37,0
Unusual,Trey Songz Featuring Drake,spotify:track:51q0vXgCI2CW9x4K8SdfXS,0.591,0.658,0,-5.881,0,0.195,0.182,0,0.615,0.623,81.933,212347,4,103.71464,4,1
Skyline,Earthside,spotify:track:26xRUTk7HQcHeCPqmwcnr9,0.211,0.888,11,-6.618,0,0.0459,0.000105,0.916,0.0913,0.364,94.994,568053,4,74.95273,20,0
Ocean,TK Kravitz Featuring Jacqueez,spotify:track:2yI8omCrTAyrTcK7NRppu7,0.709,0.264,1,-17.696,0,0.186,0.268,0,0.24,0.341,133.858,219437,4,42.85261,11,1
Call Of The Winter,Wolfheart,spotify:track:1I1uPBHoimJg3q3WU5WhXE,0.44,0.973,9,-4.902,0,0.0906,5.93e-05,0.901,0.297,0.327,160.007,352133,3,74.10703,13,0
From Home, to Work, and Back..,Tall Black Guy,spotify:track:2cXHGk1xgwKBghFTBTYQJ5,0.671,0.621,9,-5.657,0,0.116,0.0841,0.377,0.116,0.102,94.565,173440,4,69.97394,7,0
Make Love,Gucci Mane & Nicki Minaj,spotify:track:2jIT1TfSIjVik7Qu1B6P5h,0.972,0.563,11,-6.983,1,0.156,0.00528,0.00257,0.111,0.217,129.984,300160,4,76.75199,10,1
Wasted Time,Keith Urban,spotify:track:13wYXGimJ5fANFu0y2pqG1,0.625,0.825,7,-5.758,1,0.0481,0.0621,0,0.0753,0.341,100.004,233827,4,47.13331,9,1
6 Inch,Beyonce Featuring The Weeknd,spotify:track:0pxNyJJiL2zZZ5GgJ4JhsQ,0.516,0.637,6,-8.832,1,0.0632,0.0433,3.89e-06,0.11,0.324,138.011,260440,4,25.23447,10,1
Sweetener,Ariana Grande,spotify:track:1Bvxlmt3CtZTyls2IJQ38T,0.655,0.7,4,-4.242,1,0.0789,0.158,1.25e-06,0.877,0.529,119.835,174000,4,51.29028,9,1
I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293,4,33.49433,12,1
IDGAF,Dua Lipa,spotify:track:76cy1WJvNGJTj78UqeA5zr,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,217947,4,25.44945,10,1
The Black Sea,We Stood Like Kings,spotify:track:0Q4yRdGNDmCxMLuN4Jro0f,0.234,0.467,1,-12.276,0,0.0376,0.208,0.799,0.0961,0.108,175.072,365741,3,49.83099,16,0
To The Max,DJ Khaled Featuring Drake,spotify:track:2of5xn0GU0TdFneR1saRLH,0.461,0.812,10,-5.776,0,0.241,0.0184,0.000375,0.21,0.72,159.869,193902,4,46.1465,11,1
Heavy Eyes Ignite,The American Dollar,spotify:track:5llh4JXgf191jXjsxcgDvD,0.145,0.317,11,-9.45,0,0.0336,0.131,0.659,0.0864,0.0281,92.494,254960,4,41.4854,14,0
Netflix and Chill,DeStorm Power,spotify:track:0cqS3EgTm9YDDwnIIQqE6F,0.741,0.59,5,-9.634,0,0.223,0.00163,0,0.298,0.239,127.118,198307,4,26.52471,10,0
Sunflower,Rex Orange County,spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,252231,4,52.40447,13,0
Asia,TAICO,spotify:track:30HaUDKinEpBiwCQi3T46E,0.728,0.629,1,-6.341,1,0.0431,0.0348,0.902,0.0753,0.327,135.007,140898,4,33.78916,7,0
Drive (For Daddy Gene),Alan Jackson,spotify:track:3xzoXqypESowMIDPX760Ds,0.709,0.61,11,-7.206,1,0.0434,0.317,0,0.102,0.475,125.189,242067,4,23.93504,9,0
Smothering Walls,The Letter Black,spotify:track:2lc2ln6EB1BYPn8agDr8jj,0.45,0.891,5,-4.688,0,0.0604,0.000401,0,0.214,0.656,160.005,187883,4,40.34696,9,0
Borrowed Eyes,Hanging Garden,spotify:track:3cTSNG1C1tAXe3W24lDhRD,0.481,0.798,4,-3.447,1,0.0335,6.64e-06,3.38e-06,0.437,0.287,110.085,258439,4,18.27291,12,0
Evergreen Cassette - Tape Mix,Goldspot,spotify:track:0e1pL32WhfBmqKEMnJ9NzH,0.578,0.233,5,-9.44,1,0.0411,0.952,0.0015,0.109,0.279,81.954,228013,1,24.6775,9,0
Confident,Justin Bieber Featuring Chance The Rapper,spotify:track:5Isz0twJeFdduOQEFQLezv,0.738,0.563,5,-5.467,0,0.11,0.113,0,0.191,0.876,134.132,248133,4,29.31374,10,1
Nothing Breaks Like a Heart - Acoustic Version,Mark Ronson,spotify:track:0K08V3QlZporxrJf8FIZ8M,0.647,0.385,7,-6.895,0,0.0296,0.656,0,0.298,0.505,113.844,220941,4,28.65499,9,0
Grace of the Grave,Autumn's Dawn,spotify:track:5BaB8iALwvHvdZ7YVDa5at,0.377,0.991,8,-3.381,0,0.0997,7.54e-05,0.0344,0.0229,0.0398,119.956,274600,4,33.11214,10,0
New God Flow,Pusha T Kanye West,spotify:track:1DbeslBYnckTqqTcc1Y2Tg,0.493,0.914,3,-2.963,0,0.386,0.393,0,0.353,0.519,173.694,294907,4,63.71363,12,1
Kascade,Animals As Leaders,spotify:track:7hY2Kc7Hvu0BudOoQwu8Ez,0.472,0.979,6,-4.386,0,0.181,0.00577,0.814,0.286,0.25,159.969,323728,3,27.90847,16,0
Invisible Enemy,August Burns Red,spotify:track:4gSokjaAfP1W9NTfkolzdJ,0.201,0.977,11,-5.218,1,0.278,9.27e-06,0.015,0.0969,0.0512,134.191,277693,4,115.51351,7,0
A Mutiny,Red Sparowes,spotify:track:4i39VKIzzOgVQS1OPoXvFG,0.247,0.526,2,-7.984,0,0.032,0.2,0.878,0.108,0.13,135.448,331867,4,42.73731,11,0
Dust and Dieselsmoke,Bourbon Boys,spotify:track:7Cf50EN2KoKTobSCrvmaHy,0.594,0.881,6,-4.35,1,0.0304,0.219,1.94e-05,0.177,0.892,109.93,194001,4,30.23307,10,0
Lord of Suffering,Monolord,spotify:track:72BAEOoiNJf3If71gQYt4c,0.348,0.508,4,-8.569,1,0.029,0.0159,0.921,0.108,0.275,106.602,388000,4,34.25014,13,0
Body Party,Ciara,spotify:track:0rFZaQ4crlGAzuCjWCQ2xu,0.577,0.576,2,-6.299,1,0.0563,0.0143,0,0.602,0.12,133.973,234040,4,29.51655,11,1
Ooohwee,Monma,spotify:track:204GeoZOIhGrLRjTu3az46,0.831,0.266,2,-9.256,0,0.21,0.595,0.852,0.0914,0.686,89.027,91750,4,43.18147,3,0
Stones,Novarupta,spotify:track:1kEvW7MKAdHHuzXGnOAdSy,0.429,0.76,4,-9.746,0,0.0518,1.27e-05,0.827,0.64,0.238,117.997,351373,4,89.51167,7,0
Dead Until Dark,Powerwolf,spotify:track:2yrtQmASMdHkA82TqbXoWm,0.411,0.968,1,-3.144,1,0.0976,1.11e-05,0,0.136,0.248,159.965,229667,4,26.64491,10,0
Homesick,Kane Brown,spotify:track:30RZAuEkYeDXvy46Iv6l7E,0.701,0.5,8,-8.82,1,0.0303,0.46,0,0.234,0.409,97.028,205400,4,40.96781,8,1
Wasted Times,The Weeknd,spotify:track:7DKS0rX27cCEPsK0R6tFWS,0.56,0.678,10,-6.167,0,0.0581,0.61,1.42e-05,0.111,0.29,122.585,220293,4,31.96724,10,1
Live From The Gutter,Drake & Future,spotify:track:2uTG00P1DkhB97pdITkl2O,0.823,0.49,7,-8.391,1,0.429,0.0369,1.16e-06,0.0807,0.307,165.949,211643,4,25.50537,15,1
Alpha,Heretoir,spotify:track:5OCor49u7sc0P2asvpyUzg,0.257,0.35,6,-13.684,0,0.0395,0.191,0.925,0.09,0.0647,73.175,105333,5,27.90214,5,0
Prurience,Red Apollo,spotify:track:5Z8NKFWzFQUbKnQBjMruxU,0.481,0.439,2,-4.329,1,0.0382,2.78e-05,0.609,0.311,0.104,140.098,149200,4,54.79914,5,0
Whataya Want From Me,Adam Lambert,spotify:track:2rDwdvBma1O1eLzo29p2cr,0.44,0.683,11,-4.732,0,0.0489,0.00706,0,0.0593,0.445,185.948,227320,4,40.79509,7,1
Oh Love,Green Day,spotify:track:1qIgyDoc2rwtq8w49jeWL8,0.427,0.773,8,-4.222,1,0.115,0.00605,4.02e-06,0.0396,0.695,171.806,303293,4,52.31242,8,1
Hate Me,Ellie Goulding & Juice WRLD,spotify:track:6kls8cSlUyHW2BUOkDJIZE,0.657,0.768,8,-4.628,1,0.0507,0.108,0,0.144,0.759,75.025,186223,4,41.81393,10,1
A Little Bit Stronger,Sara Evans,spotify:track:5FIp4LrsffxiHLhmmpCbCx,0.536,0.65,2,-5.603,1,0.0337,0.282,1.16e-06,0.0876,0.288,147.93,301987,4,20.97956,16,1
Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,0.741,0.61,6,-7.34,0,0.0512,0.315,0,0.534,0.72,125.99,276960,4,31.52437,14,1
The Last Leaf,Monolord,spotify:track:2DVu9joguY1Yx68nWlSt0A,0.375,0.659,4,-9.571,0,0.0325,0.00199,0.889,0.173,0.372,130.416,314656,4,76.1483,6,0
No Flex Zone,Rae Sremmurd,spotify:track:1sw6h6YPbJ8cLedhg3wDpC,0.925,0.518,8,-5.831,1,0.106,0.00433,0,0.0976,0.241,120.064,231067,4,24.26451,9,1
Leo,A Nice Day For An Earthquake,spotify:track:0tp5vdATSskCtrgxTEytTU,0.539,0.807,9,-7.189,1,0.0593,0.0024,0.588,0.402,0.242,116.105,300599,4,25.43453,14,0
Hotel Key,Old Dominion,spotify:track:33471tzU1VghDg9zNgGRpz,0.758,0.867,11,-5.087,1,0.0475,0.152,0,0.308,0.964,102.018,166573,4,29.76699,9,1
Departure,Frames,spotify:track:2n4EJEYVBM6ypDhT9W0Ubz,0.499,0.578,7,-7.809,1,0.0321,0.106,0.906,0.373,0.171,139.975,424787,1,147.89348,11,0
Rob's Dream,All Them Witches,spotify:track:5c0wFA02QKv4M4rhAlGjBY,0.349,0.433,7,-10.124,0,0.0366,0.179,0.792,0.103,0.24,112.175,411253,4,23.3252,12,0
9,Drake,spotify:track:1C7KSXR2GVxknex6I4ANco,0.689,0.712,10,-7.184,1,0.0451,0.000803,0.000601,0.237,0.0379,100.004,255787,4,136.82177,6,1
One Number Away,Luke Combs,spotify:track:4gB7HrYHbJVJ5RFOjxmoq4,0.544,0.781,6,-6.16,0,0.0311,0.00585,0,0.191,0.527,144.075,221800,4,55.66653,7,1
Last Time That I Checc'd,Nipsey Hussle Featuring YG,spotify:track:39xWBHPM4E9MwzEy5gbM7p,0.711,0.746,1,-4.224,1,0.253,0.0289,0,0.371,0.279,96.024,225573,4,63.05508,9,1
No Lie,2 Chainz Featuring Drake,spotify:track:6j9iyrrmqWlQZ5SD1hSTaq,0.634,0.665,6,-5.984,0,0.176,0.0172,0,0.365,0.611,131.108,237827,4,36.2449,14,1
Legends,Kelsea Ballerini,spotify:track:6vlxmQGwmlyp07YjkugV6K,0.577,0.727,4,-5.848,1,0.0319,0.0547,0,0.0891,0.24,112.041,244467,4,49.8894,10,1
Writing On The Wall,French Montana Featuring Post Malone, Cardi B & Rvssian,spotify:track:7x9nXsowok1JszkVztI5NI,0.773,0.836,9,-2.326,0,0.153,0.283,2.1e-05,0.0828,0.497,112.01,201271,4,34.39013,10,1
Shake It Out,Florence + The Machine,spotify:track:4lY95OMGb9WxP6IYut64ir,0.527,0.804,10,-4.168,1,0.0358,0.0104,0,0.105,0.221,107.486,277720,4,72.25378,9,1
blacklist_,Dangerkids,spotify:track:74wFZJquGQZN2VpHBPvQzP,0.501,0.884,7,-6.501,1,0.0759,0.000963,0,0.114,0.479,134.984,209801,4,36.48028,11,0
Sur l'ocÃÂÃÂÃÂÃÂ©an couleur de fer,Alcest,spotify:track:20ay5NHFZvKZhM5U36ooaz,0.464,0.306,7,-11.667,0,0.0263,0.888,0.871,0.157,0.115,133.942,498707,4,58.9026,23,0
Hell On The Heart,Eric Church,spotify:track:5XcMzuskwO305UC7RBm9Zu,0.637,0.89,0,-3.877,1,0.0312,0.0832,1.9e-06,0.0892,0.928,123.002,164733,4,26.31749,7,1
Outside,Calvin Harris Featuring Ellie Goulding,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,0.646,0.823,2,-4.123,0,0.0394,0.213,0,0.322,0.418,128.035,227267,4,39.99223,10,1
Holocene,Bon Iver,spotify:track:4fbvXwMTXPWaFyaMWUm9CR,0.375,0.304,1,-14.52,1,0.0302,0.943,0.303,0.126,0.147,147.989,336613,4,30.28707,19,0
LÃÂÃÂÃÂÃÂ¥t napalmen regna,Raubtier,spotify:track:6bXwAFLmFMxAJyKnAMyJWt,0.568,0.965,11,-3.772,1,0.078,0.000108,0.242,0.199,0.368,116.0,204220,4,39.70273,9,0
Glow,Drake Featuring Kanye West,spotify:track:28irpKCCK9nn9DZSik2zEx,0.688,0.384,9,-8.824,0,0.375,0.2,0,0.708,0.432,162.097,206120,4,20.03193,11,1
What Has Been Will Always Be,Man Mountain,spotify:track:3fMr2reipaLJl5qrqB9xoJ,0.401,0.505,1,-9.084,1,0.0294,0.000719,0.857,0.132,0.0545,134.988,593116,4,29.28862,23,0
Young And Beautiful,Lana Del Rey,spotify:track:2nMeu6UenVvwUktBCpLMK9,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,236053,4,30.90261,13,1
Tattoos On This Town,Jason Aldean,spotify:track:2SEsRxNSXidnMOZoTEzX1k,0.359,0.784,7,-4.404,1,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,202467,4,26.04196,10,1
Uproar,Lil Wayne,spotify:track:3wScL5W8H40zzCKN0atfBk,0.743,0.87,1,-2.188,1,0.212,0.0595,0,0.299,0.884,99.075,194184,4,29.21098,10,1
I Don't Want This Night To End,Luke Bryan,spotify:track:0cV4xwUA4ue2deqq4CZFko,0.616,0.728,9,-4.02,0,0.0278,0.0275,0,0.228,0.375,111.934,219973,4,42.64062,12,1
Finally Found You,Enrique Iglesias Featuring Sammy Adams,spotify:track:0F6RPDtMi519sr7sl2gOVv,0.622,0.881,6,-4.871,0,0.0956,0.0109,0,0.348,0.664,127.958,220813,4,32.60886,13,1
Phoenix Rising,Before The Dawn,spotify:track:6mOJwY1766Vc5r9KSqF3Fi,0.294,0.966,5,-6.131,1,0.134,4.27e-05,0.459,0.0805,0.0613,199.815,282987,3,55.92332,10,0
Felt Good On My Lips,Tim McGraw,spotify:track:2D2tn77f5ZrADmf8h4zR3t,0.56,0.869,3,-3.804,1,0.0387,0.024,2.94e-06,0.136,0.519,136.001,277400,4,23.18589,12,1
Good Girl,Carrie Underwood,spotify:track:20DfkHC5grnKNJCzZQB6KC,0.617,0.839,0,-2.849,0,0.0655,0.0286,0,0.19,0.741,128.91,205560,4,41.80719,11,1
Losing My Religion,Dia Frampton,spotify:track:0Q5U5alAt2pjop9331E5cQ,0.619,0.701,3,-5.495,0,0.0305,0.135,0,0.164,0.45,129.899,212240,4,36.23064,9,1
Depths,All You've Seen,spotify:track:56ClhSK4yvm8cewcMfv1Ij,0.269,0.126,0,-13.06,0,0.0472,0.00028,0.639,0.0806,0.052,115.197,477908,4,27.65992,35,0
Seven Mile,Will Sessions,spotify:track:1FU2wph9SlJI8PrdrlWQiW,0.545,0.707,5,-7.462,1,0.0944,0.397,0.000106,0.147,0.724,86.887,211283,4,90.11702,6,0
Lover Is a Day,Cuco,spotify:track:76tGvMdmFKuiMew33ZNNA9,0.406,0.647,3,-10.453,1,0.0413,0.0427,0.193,0.1,0.344,180.044,456000,4,21.67412,16,0
VÃÂÃÂÃÂÃÂ¤rldsherravÃÂÃÂÃÂÃÂ¤lde,Raubtier,spotify:track:3fWRll8As3Xt6bbwzk0l6S,0.552,0.853,4,-5.287,1,0.0423,0.000549,0.188,0.279,0.339,100.043,238033,4,34.06053,10,0
Peter Pan,Kelsea Ballerini,spotify:track:2wqXQjOmQ9KoBm9Ssgt4Fo,0.514,0.659,1,-6.142,1,0.0309,0.0284,0,0.266,0.463,76.483,200040,4,28.2607,9,1
Receipt,The Black Dahlia Murder,spotify:track:1KwBn2zehTlpDRuSTVTkk9,0.472,0.987,8,-4.227,1,0.197,4.15e-05,0.444,0.487,0.0501,110.024,242500,4,47.97816,6,0
Perfect,One Direction,spotify:track:3NLnwwAQbbFKcEcV8hDItk,0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,230333,4,22.57097,12,1
Facing Extinction,Codeia,spotify:track:2Jjv8JkHI0KEBkO6rBzaW3,0.412,0.676,9,-10.613,0,0.0457,0.00957,0.878,0.154,0.111,130.017,950947,4,39.17916,23,0
Self Control,YoungBoy Never Broke Again,spotify:track:4vSoyDfL0uZyUoWu5NNNsQ,0.82,0.697,6,-7.296,0,0.378,0.0349,0,0.197,0.629,154.992,185866,4,44.96091,11,1
Even Less - Live,Porcupine Tree,spotify:track:41WCjPgGb6EYBlfnueFQwZ,0.546,0.546,2,-14.237,1,0.0361,0.000948,0.24,0.676,0.291,123.974,867920,4,46.5975,30,0
Starlit Spirits,An Autumn for Crippled Children,spotify:track:2pgZ8MEY8AElgerhH8sDpO,0.367,0.773,5,-5.361,1,0.0376,0.000599,0.913,0.151,0.205,97.699,345425,3,63.83161,14,0
The Answer,Lord Vicar,spotify:track:3I91I6enF4M7kIBzJGYmQM,0.253,0.927,6,-4.555,1,0.0448,4.03e-06,0.00175,0.3,0.363,126.807,255187,4,59.11334,6,0
Nautilus,Clawerfield,spotify:track:5CEXPf5nC4bNlN0NHV071a,0.162,0.989,11,-5.234,1,0.122,1.12e-05,0.466,0.0965,0.19,111.309,67538,4,49.19229,4,0
Sober,Demi Lovato,spotify:track:0STK94RxUulYqWzwFlyAb5,0.397,0.303,1,-10.413,1,0.11,0.798,4.16e-06,0.0824,0.17,170.22,197893,3,34.53161,10,1
Blinding Lights,The Weeknd,spotify:track:0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4,33.1221,9,1
Atoma,Dark Tranquillity,spotify:track:4HlVUapocBDBqkPtET2knz,0.413,0.969,11,-4.91,0,0.0822,0.000159,0.344,0.18,0.179,75.026,259960,4,67.64661,7,0
Pull Up N Wreck,Big Sean & Metro Boomin Featuring 21 Savage,spotify:track:7DuvVy7JfFgXwWlVzyyPys,0.49,0.44,10,-7.76,1,0.353,0.00806,0.00103,0.186,0.091,173.095,227533,4,59.34572,9,1
A Determinism of Morality,Rosetta,spotify:track:63j8qH5q52tGPWj4dpqLGK,0.548,0.769,10,-9.271,0,0.0303,0.00151,0.841,0.0793,0.34,115.019,650560,4,22.93152,29,0
Guardians at Heaven's Gate,Bloodbound,spotify:track:69Y3fkcOuZootpDk15RcjG,0.393,0.982,2,-3.565,1,0.117,0.000187,9.52e-06,0.328,0.0862,170.068,221640,4,42.64653,11,0
Citadel,Inter Arma,spotify:track:1bbGx4dNCP5t9FMBqDp1BY,0.247,0.897,0,-6.048,1,0.0498,0.000279,0.823,0.368,0.249,147.499,400717,4,33.65399,14,0
Try,P!nk,spotify:track:1jF7IL57ayN4Ity3jQqGu0,0.673,0.629,2,-7.072,1,0.0299,0.00141,0,0.0944,0.551,103.998,247907,4,50.59821,9,1
I'll Kill You,Summer Walker Featuring Jhene Aiko,spotify:track:7EkiMl81fUHVwpItgtzI4r,0.679,0.443,10,-8.528,0,0.153,0.427,0,0.106,0.363,104.049,179973,4,32.95534,7,1
